180 90
-179 -177 -175 -173 -171 -169 -167 -165 -163 -161 -159 -157 -155 -153 -151 -149 -147 -145 -143 -141 -139 -137 -135 -133 -131 -129 -127 -125 -123 -121 -119 -117 -115 -113 -111 -109 -107 -105 -103 -101 -99 -97 -95 -93 -91 -89 -87 -85 -83 -81 -79 -77 -75 -73 -71 -69 -67 -65 -63 -61 -59 -57 -55 -53 -51 -49 -47 -45 -43 -41 -39 -37 -35 -33 -31 -29 -27 -25 -23 -21 -19 -17 -15 -13 -11 -9 -7 -5 -3 -1 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99 101 103 105 107 109 111 113 115 117 119 121 123 125 127 129 131 133 135 137 139 141 143 145 147 149 151 153 155 157 159 161 163 165 167 169 171 173 175 177 179
0.100942 0.106651 0.11305 0.120321 0.128579 0.137885 0.148431 0.159777 0.171818 0.184339 0.197462 0.210919 0.22409 0.237071 0.250619 0.265358 0.281071 0.295657 0.306785 0.315483 0.324359 0.332576 0.340829 0.348807 0.355773 0.360407 0.363016 0.365212 0.366059 0.364448 0.357931 0.346622 0.331305 0.312881 0.292823 0.272735 0.253061 0.234295 0.218118 0.204488 0.193989 0.189282 0.19066 0.197323 0.20711 0.218166 0.229452 0.240992 0.252652 0.263484 0.273674 0.281148 0.284526 0.284204 0.280826 0.275217 0.270075 0.268562 0.269452 0.273737 0.281539 0.293004 0.306862 0.320403 0.331374 0.337276 0.335915 0.32856 0.317178 0.303217 0.288317 0.273505 0.258296 0.24179 0.224453 0.206121 0.187118 0.168617 0.151223 0.135297 0.121322 0.109331 0.0993344 0.0914361 0.0853326 0.0807723 0.0777108 0.0771925 0.0796931 0.0833024 0.0873909 0.0919778 0.0970735 0.10271 0.108908 0.115635 0.122794 0.130251 0.137864 0.14526 0.15227 0.158915 0.165077 0.170766 0.17604 0.181039 0.186062 0.191316 0.196718 0.20254 0.208623 0.214941 0.221512 0.228294 0.235193 0.241988 0.248405 0.254709 0.261295 0.268229 0.275451 0.282848 0.289399 0.293548 0.296548 0.295529 0.294954 0.297652 0.303322 0.312603 0.326837 0.343417 0.360344 0.378323 0.397023 0.415573 0.431936 0.446762 0.460321 0.473693 0.485316 0.495211 0.501987 0.50579 0.505941 0.498788 0.486994 0.471606 0.455486 0.44246 0.436266 0.444595 0.465443 0.497802 0.535366 0.570853 0.593958 0.602634 0.592383 0.566035 0.530597 0.488886 0.443393 0.397636 0.353964 0.311461 0.27133 0.234281 0.201686 0.173547 0.149714 0.129814 0.11352 0.100363 0.089791 0.082029 0.0819874 0.0820194 0.0820744 0.0821222
0.100814 0.106515 0.112918 0.120368 0.129115 0.138946 0.150518 0.162826 0.175661 0.188968 0.202668 0.216573 0.230464 0.244422 0.258952 0.275011 0.292959 0.309873 0.318921 0.326872 0.335094 0.343144 0.351052 0.359047 0.366625 0.370662 0.372752 0.373848 0.373273 0.370226 0.361919 0.348459 0.331534 0.312232 0.291957 0.272081 0.252731 0.234088 0.218312 0.2054 0.194952 0.190332 0.191894 0.19896 0.208487 0.219574 0.231445 0.244276 0.257353 0.269477 0.280182 0.288277 0.290498 0.288819 0.284093 0.277393 0.271999 0.26997 0.270927 0.275257 0.282444 0.294189 0.30875 0.3229 0.335074 0.342875 0.341244 0.334189 0.322878 0.308509 0.293081 0.2786 0.263255 0.246697 0.229042 0.210365 0.191051 0.171999 0.153921 0.13703 0.122796 0.110712 0.100393 0.0920346 0.0855581 0.0808278 0.0777802 0.0773252 0.0797703 0.0835183 0.0877185 0.092396 0.0975551 0.103261 0.109604 0.116579 0.124038 0.131796 0.139665 0.147385 0.154801 0.161748 0.167994 0.173726 0.179072 0.184167 0.18923 0.194392 0.199707 0.205543 0.211595 0.21784 0.224321 0.230979 0.237677 0.244368 0.249867 0.255118 0.261262 0.268054 0.275057 0.282618 0.288811 0.291907 0.29336 0.293698 0.294847 0.298145 0.303804 0.31346 0.32966 0.34908 0.369618 0.390278 0.410631 0.429688 0.446337 0.461886 0.476039 0.487939 0.496888 0.503316 0.507519 0.510119 0.509976 0.503982 0.493277 0.478658 0.464164 0.45289 0.449572 0.456868 0.474272 0.507859 0.545192 0.579247 0.604485 0.618201 0.609906 0.584884 0.550704 0.509451 0.464223 0.417491 0.371013 0.325585 0.281943 0.241027 0.206869 0.176688 0.15149 0.13067 0.113697 0.100057 0.0890951 0.0810504 0.0810361 0.0810915 0.0811723 0.0812516
0.10079 0.106491 0.112791 0.120265 0.129926 0.140989 0.153113 0.166043 0.179546 0.193505 0.207788 0.222231 0.236715 0.251268 0.265983 0.282069 0.30131 0.318063 0.328745 0.337222 0.34514 0.352796 0.359937 0.367672 0.374341 0.378446 0.380249 0.380366 0.378034 0.372419 0.363016 0.348895 0.330081 0.309715 0.289139 0.269247 0.249956 0.231666 0.216122 0.20329 0.193323 0.1901 0.19339 0.200395 0.209761 0.220965 0.233722 0.247863 0.262532 0.276038 0.287303 0.29458 0.296377 0.293932 0.287635 0.279335 0.27337 0.270803 0.271739 0.276039 0.283793 0.29583 0.310478 0.325052 0.337674 0.345774 0.345079 0.338592 0.327654 0.313608 0.298485 0.28331 0.267667 0.25118 0.233601 0.214654 0.194717 0.174992 0.156681 0.139683 0.124784 0.112023 0.101176 0.0923938 0.0857218 0.0811565 0.0786782 0.078379 0.0800643 0.083854 0.0880984 0.09282 0.0979757 0.103642 0.110069 0.117341 0.125127 0.133177 0.141307 0.149339 0.157148 0.164576 0.170754 0.176569 0.181963 0.187065 0.192123 0.197285 0.202632 0.208235 0.214053 0.220058 0.226255 0.232572 0.23889 0.245066 0.250164 0.255068 0.260883 0.267617 0.274594 0.281164 0.286303 0.288856 0.289444 0.290225 0.292829 0.297214 0.303842 0.314292 0.331035 0.353623 0.377415 0.400536 0.422755 0.443161 0.460822 0.476682 0.48969 0.499306 0.505796 0.509204 0.510187 0.510402 0.509923 0.505907 0.497381 0.483848 0.470835 0.460947 0.458621 0.466773 0.488012 0.519433 0.554565 0.587967 0.613112 0.624597 0.619264 0.599713 0.568043 0.527919 0.483078 0.435419 0.38706 0.33935 0.293348 0.250559 0.212691 0.178985 0.152572 0.130739 0.113195 0.0993603 0.0882509 0.0802654 0.0802795 0.0803493 0.0804417 0.0805364
0.100988 0.106848 0.113256 0.120527 0.131366 0.143214 0.15588 0.169305 0.183365 0.197926 0.21282 0.227841 0.242892 0.258113 0.273654 0.290276 0.308668 0.324657 0.336811 0.346212 0.354121 0.361871 0.36912 0.375883 0.38136 0.384718 0.385672 0.384192 0.380262 0.373052 0.361951 0.346617 0.32628 0.30537 0.284631 0.264972 0.245848 0.227765 0.212838 0.200787 0.191891 0.190174 0.194605 0.201786 0.210904 0.222101 0.235737 0.251113 0.267086 0.28213 0.29488 0.301707 0.302498 0.298769 0.291138 0.281389 0.274335 0.270904 0.271242 0.27573 0.283776 0.296793 0.311921 0.326786 0.339371 0.346981 0.347738 0.342403 0.331799 0.31782 0.302719 0.287403 0.271665 0.255391 0.238307 0.219155 0.198506 0.178172 0.159639 0.142345 0.126743 0.113136 0.101631 0.0923737 0.0855637 0.0813133 0.079347 0.0793094 0.0808868 0.0842853 0.0885878 0.0933359 0.098486 0.103999 0.110351 0.118087 0.126181 0.134494 0.142883 0.151156 0.159124 0.166525 0.173136 0.179213 0.184621 0.189638 0.194638 0.199796 0.205077 0.210449 0.215951 0.221602 0.227372 0.233212 0.239001 0.244511 0.249481 0.254241 0.259709 0.266457 0.273434 0.278926 0.283362 0.285113 0.285119 0.286277 0.289597 0.294962 0.303123 0.314476 0.331977 0.357686 0.383758 0.408981 0.432768 0.454974 0.474 0.489607 0.501508 0.508687 0.51304 0.514682 0.514864 0.513074 0.509575 0.505266 0.498126 0.486883 0.475938 0.467816 0.465033 0.47219 0.498014 0.52972 0.564075 0.59705 0.62309 0.632557 0.627781 0.610115 0.581071 0.543684 0.49959 0.451152 0.401415 0.351946 0.304386 0.260106 0.219863 0.184183 0.154714 0.130378 0.112401 0.098684 0.0875252 0.0797116 0.079733 0.0797964 0.0798822 0.0799745
0.101423 0.10767 0.114754 0.123218 0.133713 0.145677 0.158647 0.172461 0.187001 0.202144 0.21771 0.233356 0.248966 0.265007 0.281923 0.299628 0.317257 0.33268 0.34498 0.354807 0.363012 0.370712 0.377657 0.38347 0.387587 0.389439 0.388983 0.386018 0.380654 0.372464 0.358182 0.340564 0.320079 0.299698 0.279906 0.260339 0.24152 0.224341 0.209857 0.198746 0.192605 0.191836 0.19601 0.203047 0.211928 0.223447 0.237574 0.253637 0.270816 0.287345 0.300859 0.308213 0.309193 0.304457 0.295086 0.284231 0.275831 0.270886 0.270505 0.275016 0.283005 0.297256 0.31298 0.328147 0.341308 0.34952 0.350516 0.346668 0.335607 0.320983 0.305838 0.290867 0.275052 0.258977 0.242015 0.222871 0.202238 0.181906 0.162621 0.144639 0.128264 0.113865 0.101741 0.0919845 0.0848974 0.0812182 0.0798774 0.0801576 0.0818171 0.0847825 0.0891839 0.0940126 0.0992886 0.104971 0.111481 0.119151 0.127309 0.135814 0.144457 0.152943 0.161024 0.168499 0.175273 0.181394 0.186862 0.191875 0.196768 0.201873 0.207046 0.212098 0.21724 0.222519 0.227823 0.233214 0.238537 0.243674 0.248402 0.252794 0.257509 0.26433 0.270744 0.275174 0.277977 0.279218 0.279892 0.281616 0.285829 0.292609 0.302823 0.317584 0.337407 0.361944 0.388277 0.414434 0.438778 0.462937 0.483291 0.497393 0.508567 0.515973 0.520587 0.521892 0.52183 0.518183 0.511247 0.505359 0.49802 0.488424 0.479206 0.472883 0.47261 0.482949 0.506584 0.537679 0.57149 0.603749 0.629355 0.639503 0.636619 0.619975 0.592274 0.55603 0.512734 0.464583 0.413831 0.362658 0.313703 0.268371 0.227145 0.190459 0.158551 0.130993 0.112782 0.0986934 0.0872119 0.0794103 0.0793953 0.0794254 0.0794844 0.0795576
0.101967 0.108658 0.116379 0.12544 0.136074 0.148097 0.161253 0.175365 0.190307 0.205972 0.222252 0.238591 0.254582 0.271354 0.28923 0.308095 0.326496 0.341643 0.353402 0.363184 0.371563 0.378922 0.385046 0.389624 0.392357 0.392497 0.390564 0.386182 0.378876 0.368093 0.35287 0.33443 0.314002 0.294193 0.274975 0.255569 0.236963 0.220397 0.206883 0.197256 0.192501 0.192394 0.196851 0.204008 0.212699 0.224495 0.238941 0.255743 0.274151 0.292225 0.306423 0.314763 0.31625 0.310619 0.299708 0.286955 0.276889 0.270042 0.269574 0.274331 0.283949 0.297885 0.313585 0.328865 0.341907 0.35008 0.351907 0.348363 0.33815 0.324174 0.30924 0.29414 0.278384 0.262004 0.244553 0.225546 0.205373 0.185018 0.165235 0.14655 0.129377 0.114183 0.101672 0.0918459 0.0841408 0.0815313 0.0806356 0.0810897 0.0827967 0.0856294 0.0898602 0.0948413 0.100345 0.106372 0.113077 0.120492 0.128474 0.137169 0.146127 0.154837 0.163041 0.170586 0.177375 0.183432 0.188872 0.193877 0.198691 0.203493 0.2083 0.21304 0.217826 0.222715 0.227663 0.232687 0.23765 0.242452 0.247002 0.251438 0.256265 0.261739 0.26692 0.270575 0.272114 0.272607 0.273966 0.276601 0.282041 0.290671 0.302791 0.319477 0.340566 0.364236 0.388879 0.414184 0.438948 0.463152 0.484872 0.498778 0.511176 0.521533 0.529897 0.533561 0.531899 0.526573 0.518468 0.508452 0.49771 0.488667 0.480519 0.475576 0.47753 0.489107 0.511886 0.542535 0.576145 0.607223 0.630748 0.643527 0.64488 0.628702 0.602443 0.567012 0.524146 0.475921 0.424124 0.371122 0.320843 0.275056 0.233292 0.196006 0.163548 0.136447 0.115552 0.09957 0.0874062 0.079324 0.0792329 0.079211 0.079229 0.0792698
0.102447 0.109505 0.117684 0.127156 0.138029 0.150198 0.163532 0.177898 0.193168 0.209222 0.225861 0.24258 0.259196 0.276376 0.294797 0.314968 0.335929 0.350443 0.361369 0.3708 0.378851 0.38572 0.391026 0.393621 0.39481 0.394074 0.390865 0.384954 0.375811 0.363213 0.347048 0.328366 0.308622 0.289084 0.270186 0.250505 0.23198 0.215774 0.203456 0.195707 0.191994 0.1923 0.197533 0.204838 0.213565 0.225147 0.239285 0.257128 0.276722 0.295944 0.311723 0.32235 0.324766 0.317834 0.305985 0.291458 0.278594 0.269962 0.268997 0.272628 0.283414 0.29797 0.31369 0.329106 0.342021 0.349991 0.352409 0.348911 0.339735 0.326908 0.312334 0.296983 0.281164 0.26477 0.247248 0.228244 0.208175 0.187699 0.167468 0.14818 0.13038 0.114247 0.101675 0.0928617 0.0864935 0.0830725 0.0818547 0.0821849 0.0838248 0.0866226 0.0905594 0.0957414 0.101454 0.107745 0.114603 0.121985 0.129759 0.138696 0.147938 0.156866 0.165162 0.172793 0.179522 0.185422 0.190726 0.195595 0.200208 0.204669 0.20905 0.213414 0.21782 0.222322 0.227 0.231769 0.236457 0.240969 0.245322 0.24973 0.254234 0.258746 0.262913 0.266013 0.266299 0.266502 0.267973 0.27152 0.277902 0.287653 0.301122 0.319234 0.340704 0.362933 0.386046 0.410221 0.433522 0.454804 0.475365 0.493956 0.510784 0.526829 0.54089 0.547949 0.546036 0.538669 0.527291 0.513227 0.49879 0.486649 0.47988 0.47667 0.478624 0.488791 0.512584 0.543756 0.577992 0.609128 0.632429 0.645693 0.64655 0.634675 0.611935 0.577187 0.534749 0.48619 0.433427 0.378626 0.326883 0.280552 0.238018 0.200375 0.167869 0.140654 0.118535 0.100729 0.0881957 0.0793226 0.079181 0.0791161 0.0790896 0.0790902
0.10274 0.110053 0.118572 0.128385 0.139514 0.151868 0.165393 0.180018 0.195599 0.211996 0.228974 0.246065 0.263129 0.28029 0.298217 0.319081 0.340209 0.356182 0.367846 0.377188 0.38465 0.39029 0.394027 0.395559 0.395717 0.394431 0.390008 0.382528 0.372172 0.358531 0.341098 0.321935 0.302262 0.282842 0.263755 0.244455 0.226253 0.210894 0.199726 0.193358 0.191388 0.193312 0.198459 0.205664 0.214317 0.225553 0.239922 0.258038 0.278356 0.298682 0.316278 0.32827 0.331507 0.325456 0.313151 0.296239 0.280507 0.271752 0.269592 0.273259 0.283575 0.297743 0.313312 0.328858 0.342702 0.350033 0.353233 0.350148 0.341035 0.328771 0.314471 0.298968 0.283233 0.267269 0.250112 0.230887 0.210767 0.190131 0.169486 0.149665 0.131949 0.115867 0.103382 0.0948436 0.088708 0.0849397 0.0832799 0.0833364 0.0848276 0.0875585 0.0913739 0.0965919 0.102491 0.10901 0.116063 0.123637 0.131765 0.14058 0.149793 0.15884 0.167148 0.175043 0.181593 0.187225 0.192349 0.196972 0.201351 0.205451 0.209411 0.213399 0.217457 0.221533 0.226022 0.230635 0.235097 0.239367 0.243449 0.247695 0.251738 0.255372 0.258235 0.259843 0.260157 0.260274 0.261417 0.265321 0.2722 0.282704 0.297991 0.318008 0.339496 0.359974 0.381049 0.403891 0.424425 0.442389 0.462525 0.484272 0.506739 0.529932 0.551801 0.564077 0.563254 0.553643 0.53763 0.518637 0.500347 0.484976 0.477868 0.476585 0.479227 0.488125 0.511712 0.541783 0.575509 0.60751 0.633832 0.647733 0.648587 0.638578 0.617632 0.585634 0.544852 0.496056 0.442756 0.387915 0.33478 0.285303 0.241146 0.203228 0.170683 0.143447 0.121188 0.103471 0.0900916 0.0797632 0.0791892 0.0791074 0.0790366 0.0789918
0.102792 0.110241 0.119044 0.129198 0.14058 0.153113 0.166817 0.18174 0.197779 0.214666 0.232072 0.249635 0.267198 0.284638 0.301481 0.323225 0.344422 0.361062 0.373353 0.382397 0.389013 0.393211 0.395501 0.395868 0.395102 0.392936 0.387811 0.379405 0.367653 0.352776 0.33426 0.314691 0.295023 0.275754 0.256842 0.237909 0.219908 0.205124 0.194808 0.190297 0.190353 0.193649 0.199252 0.206472 0.214703 0.22529 0.240134 0.258147 0.279334 0.301251 0.320948 0.334009 0.338179 0.333534 0.320112 0.301599 0.282683 0.273798 0.270267 0.273603 0.283415 0.297021 0.312387 0.327566 0.340405 0.348841 0.352447 0.349913 0.341685 0.329982 0.315948 0.300448 0.284804 0.269056 0.252215 0.232806 0.212694 0.192073 0.171462 0.151877 0.134197 0.118751 0.106295 0.097142 0.0906636 0.0865523 0.0845438 0.0843413 0.0856792 0.0883424 0.0921575 0.097318 0.103404 0.110105 0.117366 0.125155 0.133467 0.142253 0.151291 0.160185 0.168619 0.176462 0.183005 0.188561 0.193519 0.197869 0.201988 0.20576 0.209409 0.213137 0.216986 0.220876 0.225114 0.229441 0.233624 0.237707 0.241715 0.245559 0.249013 0.251918 0.253609 0.254112 0.254029 0.25402 0.254846 0.25831 0.264857 0.275031 0.291591 0.313787 0.336165 0.355968 0.376499 0.396738 0.413349 0.427684 0.446592 0.47096 0.499749 0.530898 0.560089 0.578709 0.583252 0.570728 0.549172 0.523831 0.500768 0.484412 0.476104 0.476029 0.481249 0.492864 0.511916 0.537677 0.571527 0.60341 0.630429 0.646205 0.649803 0.641427 0.621564 0.591996 0.553899 0.504566 0.45122 0.396155 0.341784 0.289905 0.243753 0.204768 0.171716 0.144721 0.12294 0.105621 0.0920977 0.081371 0.0792646 0.0791612 0.0790348 0.0789429
0.102627 0.110056 0.119188 0.129731 0.141364 0.154036 0.167825 0.183064 0.199757 0.217301 0.235298 0.253484 0.271807 0.290778 0.310495 0.33143 0.351241 0.367143 0.378861 0.38672 0.392034 0.395188 0.396446 0.395866 0.394204 0.391069 0.385021 0.37596 0.361995 0.345201 0.326386 0.306661 0.287328 0.268313 0.250085 0.231443 0.213641 0.198868 0.188193 0.187057 0.189167 0.193587 0.199703 0.207011 0.215101 0.225905 0.239901 0.256713 0.279853 0.30343 0.324096 0.338583 0.345354 0.343124 0.327598 0.308259 0.290403 0.278092 0.272515 0.274917 0.283433 0.295447 0.31097 0.325893 0.338463 0.347373 0.351227 0.349095 0.341922 0.330754 0.316913 0.301731 0.286072 0.269907 0.252603 0.233766 0.213855 0.193407 0.173085 0.153747 0.136158 0.12088 0.108399 0.0988801 0.0920504 0.0876474 0.0853961 0.0850178 0.0862542 0.0888823 0.0927168 0.0978656 0.104122 0.110969 0.118408 0.126366 0.134793 0.143582 0.152527 0.161332 0.1697 0.177329 0.183909 0.18945 0.194169 0.198273 0.202006 0.205536 0.209052 0.212678 0.216434 0.220316 0.224309 0.228247 0.232038 0.235881 0.239755 0.243277 0.245929 0.248115 0.248863 0.248649 0.248321 0.248089 0.248438 0.250777 0.25712 0.2667 0.28331 0.30519 0.327887 0.349171 0.368717 0.386968 0.399859 0.412137 0.428391 0.455888 0.493635 0.53404 0.571539 0.596225 0.603524 0.589152 0.562895 0.531931 0.503323 0.483125 0.473965 0.475262 0.482451 0.495056 0.513399 0.537994 0.568028 0.597636 0.622795 0.640525 0.649721 0.643067 0.624628 0.596056 0.557658 0.510661 0.458132 0.402679 0.347541 0.29497 0.246962 0.204913 0.170798 0.144527 0.123522 0.106804 0.0936497 0.0830038 0.0794288 0.0792297 0.0790312 0.0789033
0.102504 0.109514 0.119316 0.130226 0.142074 0.154885 0.168646 0.18409 0.201715 0.219969 0.23868 0.257703 0.276894 0.297695 0.319356 0.340767 0.359915 0.374034 0.383788 0.390258 0.394404 0.396566 0.397085 0.396255 0.393807 0.389368 0.381818 0.37066 0.355494 0.337559 0.31871 0.299213 0.279524 0.260206 0.242138 0.22404 0.206897 0.193626 0.185942 0.184988 0.188154 0.193255 0.19974 0.207128 0.215546 0.226206 0.240069 0.258316 0.281224 0.305573 0.326724 0.342381 0.35013 0.347494 0.334384 0.315057 0.297115 0.282027 0.275333 0.277358 0.284495 0.295635 0.309515 0.323994 0.336533 0.346065 0.350681 0.348454 0.342231 0.331143 0.317122 0.302032 0.286587 0.270376 0.25306 0.234497 0.214799 0.194408 0.174121 0.154802 0.137195 0.121885 0.109327 0.099623 0.0926004 0.0880437 0.0856843 0.0852436 0.0864605 0.0891083 0.0929954 0.0981979 0.104591 0.111555 0.119137 0.127228 0.135757 0.144598 0.153553 0.162358 0.170719 0.178325 0.184874 0.190257 0.194669 0.198403 0.201728 0.204945 0.208354 0.211937 0.215654 0.219509 0.223421 0.227055 0.230485 0.234034 0.237588 0.240443 0.242317 0.243357 0.243484 0.243025 0.242642 0.242384 0.242087 0.243994 0.250214 0.260444 0.275443 0.295405 0.318011 0.339598 0.357596 0.372629 0.384192 0.397058 0.415561 0.445714 0.48809 0.537399 0.585898 0.61825 0.627782 0.611458 0.580519 0.545266 0.510627 0.48093 0.471238 0.473841 0.482147 0.494915 0.513365 0.536801 0.563941 0.591069 0.614749 0.632844 0.642745 0.640873 0.626953 0.599513 0.561415 0.515211 0.463063 0.407109 0.351454 0.298401 0.249081 0.204002 0.168846 0.143784 0.123248 0.106978 0.0944067 0.0846903 0.0795332 0.0791705 0.0789478 0.078833
0.103193 0.11049 0.120035 0.130915 0.142855 0.15591 0.17018 0.186166 0.20396 0.222685 0.242071 0.262116 0.282929 0.304801 0.327235 0.349271 0.369628 0.38038 0.387647 0.392831 0.396075 0.397526 0.397534 0.396183 0.392968 0.387413 0.378415 0.365716 0.349403 0.330103 0.311929 0.292765 0.272331 0.251943 0.234018 0.216498 0.200321 0.18885 0.18324 0.182976 0.18686 0.192627 0.199429 0.206746 0.215608 0.226198 0.23983 0.259447 0.282169 0.306645 0.328907 0.346041 0.354581 0.352279 0.341746 0.323711 0.304518 0.287667 0.279593 0.280149 0.285487 0.295644 0.308218 0.321672 0.334205 0.343578 0.347966 0.346854 0.341331 0.330573 0.3166 0.301553 0.286663 0.270648 0.2535 0.235266 0.215727 0.195079 0.174515 0.154972 0.13715 0.121668 0.109013 0.0992504 0.0921993 0.0876556 0.0853422 0.0849651 0.0862568 0.0889879 0.0929665 0.0982969 0.104789 0.11184 0.11953 0.127733 0.136372 0.145316 0.15437 0.163277 0.17174 0.179472 0.186064 0.191126 0.195087 0.198385 0.201263 0.204007 0.207442 0.211001 0.214643 0.218417 0.222195 0.225783 0.22924 0.232587 0.235483 0.237519 0.23859 0.238668 0.238052 0.23709 0.236222 0.23556 0.23552 0.237775 0.243332 0.253158 0.267155 0.285745 0.307169 0.327734 0.345797 0.359198 0.370133 0.383314 0.40526 0.438238 0.481189 0.53892 0.596662 0.646173 0.662727 0.642471 0.606383 0.561625 0.520576 0.488441 0.473018 0.471249 0.479904 0.492999 0.510431 0.532516 0.558179 0.58367 0.606307 0.624566 0.635548 0.636692 0.627345 0.6016 0.564847 0.518755 0.465888 0.409403 0.35322 0.300394 0.251163 0.206863 0.170805 0.143444 0.122257 0.106078 0.0937353 0.0838999 0.0789212 0.0788083 0.0787319 0.0787156
0.104447 0.112055 0.121182 0.131734 0.14362 0.156925 0.171783 0.188276 0.206237 0.225262 0.245112 0.265977 0.287903 0.310635 0.333384 0.354605 0.372361 0.383193 0.389814 0.394246 0.396884 0.39772 0.397263 0.395498 0.39162 0.384754 0.374792 0.361549 0.344464 0.325106 0.306087 0.287236 0.266303 0.245674 0.226897 0.209737 0.194709 0.184235 0.17943 0.180214 0.185275 0.191688 0.198501 0.206226 0.215446 0.226546 0.240787 0.25966 0.281933 0.307538 0.330867 0.347833 0.356397 0.356535 0.349308 0.331266 0.312011 0.296153 0.286437 0.283616 0.287099 0.295465 0.306594 0.31937 0.331772 0.341192 0.345236 0.344622 0.339112 0.329177 0.316188 0.301714 0.286607 0.270634 0.25366 0.2358 0.216524 0.195278 0.174263 0.154376 0.136109 0.120271 0.107543 0.0978223 0.0908718 0.0865057 0.0843942 0.0842031 0.085657 0.0885307 0.0926364 0.0981634 0.104713 0.11182 0.11958 0.127881 0.13664 0.145725 0.154949 0.164043 0.172635 0.180535 0.187536 0.191863 0.195263 0.19817 0.200771 0.203455 0.206617 0.210006 0.21349 0.217098 0.220752 0.224331 0.227847 0.231143 0.233552 0.234742 0.234948 0.234097 0.232658 0.230999 0.229462 0.228352 0.228344 0.230899 0.236099 0.245106 0.258738 0.276668 0.296606 0.315753 0.332786 0.345858 0.357224 0.370221 0.393428 0.432095 0.48093 0.539841 0.605281 0.664625 0.690909 0.6782 0.641013 0.587211 0.536268 0.496542 0.475791 0.469978 0.475288 0.488734 0.505781 0.526897 0.551511 0.576049 0.598499 0.617172 0.629191 0.631133 0.622027 0.601174 0.568331 0.521745 0.46805 0.410815 0.353847 0.301388 0.252533 0.208944 0.171996 0.14234 0.120249 0.104315 0.0921605 0.0822327 0.0779511 0.0782495 0.0784342 0.0785808
0.105678 0.113356 0.12226 0.132466 0.144135 0.157564 0.172899 0.189898 0.208201 0.227504 0.24767 0.26892 0.291328 0.314645 0.337985 0.357746 0.37319 0.383887 0.390469 0.39449 0.39654 0.396889 0.395939 0.393763 0.389371 0.38191 0.371069 0.356699 0.338724 0.318741 0.299051 0.279893 0.259061 0.23866 0.21973 0.202672 0.188227 0.178208 0.175545 0.177954 0.183654 0.190577 0.196884 0.204779 0.214439 0.225924 0.239986 0.258787 0.283034 0.308654 0.332397 0.34884 0.357694 0.358846 0.351233 0.336902 0.319249 0.303824 0.292097 0.286229 0.28858 0.295003 0.304908 0.316796 0.328747 0.338149 0.342309 0.342672 0.337118 0.327601 0.315387 0.301292 0.286153 0.270217 0.253356 0.23536 0.215858 0.194977 0.173823 0.153584 0.134509 0.117898 0.105371 0.0955766 0.0887586 0.0847362 0.0829656 0.0830506 0.0847282 0.0877874 0.0920458 0.0978208 0.104382 0.1115 0.119294 0.127681 0.136572 0.145816 0.155238 0.16455 0.173175 0.180851 0.187394 0.191788 0.194962 0.197593 0.200088 0.202778 0.205762 0.208929 0.212176 0.215628 0.219246 0.222701 0.226233 0.229339 0.231433 0.232064 0.231352 0.22964 0.227354 0.224963 0.222855 0.221494 0.221597 0.223957 0.228772 0.236283 0.24916 0.26686 0.285832 0.303894 0.319317 0.332101 0.343997 0.360372 0.386619 0.42609 0.479082 0.542782 0.615569 0.680785 0.718342 0.721375 0.686577 0.629216 0.560507 0.50174 0.478742 0.468751 0.471091 0.482401 0.500398 0.521358 0.544235 0.568151 0.59077 0.609946 0.623842 0.625317 0.616856 0.598278 0.568544 0.522338 0.469151 0.412288 0.355287 0.301278 0.252196 0.209025 0.171499 0.139542 0.117309 0.102475 0.0906887 0.0809771 0.0771617 0.0777484 0.0781781 0.0784955
